Wall time,Step,Value
1767453251.8476527,1576399,64.83670806884766
1767453257.2316742,1576887,-20.20987319946289
1767453288.9644237,1579359,-209.49720764160156
1767453293.3115506,1579701,-76.77812957763672
1767453300.63237,1580259,-240.03433227539062
1767453392.3336582,1588698,-500.77392578125
1767453402.3438675,1589655,-40.36042785644531
1767453410.9001477,1590498,-37.397579193115234
1767453413.8365102,1590815,-34.94057846069336
1767453469.2735624,1595866,-361.3517150878906
1767453491.4315972,1597675,-249.29867553710938
1767453494.1218944,1597955,-43.35739517211914
1767453501.3238626,1598603,-109.16656494140625
1767453517.0255206,1599837,-510.9779052734375
1767453551.1270273,1601808,-104.9774169921875
1767453566.2013474,1603061,-226.1340789794922
1767453580.2136703,1604270,9.555667877197266
1767453594.8471384,1605588,-50.11557388305664
1767453614.495871,1607233,-334.5009460449219
1767453649.1217816,1610009,-30.706674575805664
1767453669.6508093,1611612,-7.206996917724609
1767453715.0353675,1615323,-80.73809814453125
1767453774.150574,1620236,-54.41933822631836
1767453780.139688,1620700,-151.9296112060547
1767453795.5866132,1622139,113.83535766601562
1767453798.025401,1622358,-21.189050674438477
1767453823.5497499,1624529,-657.3096923828125
1767453871.378507,1628339,-193.47447204589844
1767453894.5909557,1630375,-88.77181243896484
1767453918.677769,1632518,-197.53233337402344
1767453932.4835448,1633758,-216.32164001464844
1767453947.6855626,1635123,-24.554401397705078
1767453998.491683,1639486,-536.2760009765625
1767454074.247263,1645651,-38.27045822143555
1767454143.8073938,1651083,-146.92706298828125
1767454158.4316387,1652326,-539.26806640625
1767454170.2383306,1653346,-449.6215515136719
1767454209.8845131,1656598,-109.0406265258789
1767454231.3423512,1658533,-316.3298645019531
1767454240.4621422,1659347,-236.9834442138672
1767454257.9901283,1660962,-81.49008178710938
1767454259.628082,1661123,-260.17071533203125
