Wall time,Step,Value
1767348781.398269,1558419,870.0
1767348793.6385782,1563258,810.0
1767348795.5756297,1564022,764.0
1767348808.1302464,1568988,764.0
1767348816.039673,1572164,764.0
1767348820.102333,1573771,783.0
1767348824.2177963,1575387,824.0
1767348836.5449097,1580232,792.0
1767348842.958315,1582630,764.0
1767348847.6359215,1584576,824.0
1767348853.8931541,1587050,826.0
1767348860.469885,1589537,764.0
1767348866.272643,1591908,824.0
1767348870.281118,1593514,842.0
1767348885.2450087,1599338,824.0
1767348896.7871535,1600866,764.0
1767348925.696199,1610718,792.0
1767348928.2875512,1611482,764.0
1767348931.1564522,1612335,853.0
1767348961.0053692,1623361,764.0
1767348969.4008338,1626505,764.0
1767348978.4005716,1629826,792.0
1767348980.9473078,1630650,824.0
1767348987.574385,1633090,764.0
1767348989.9835823,1633962,872.0
1767348996.4333847,1636379,764.0
1767349000.6748838,1637954,792.0
1767349005.181531,1639632,792.0
1767349015.879159,1643616,764.0
1767349022.156856,1645908,764.0
1767349026.2206976,1647496,764.0
1767349032.5606937,1649850,764.0
1767349038.590353,1652170,764.0
1767349045.5255237,1654691,931.0
1767349049.7866242,1656395,884.0
1767349055.9970534,1658775,824.0
1767349062.5122313,1661156,764.0
1767349064.5718296,1661920,764.0
1767349096.7336156,1673903,764.0
1767349111.9900389,1679743,887.0
1767349122.788867,1683932,842.0
1767349124.8594887,1684724,792.0
1767349126.9338639,1685507,783.0
1767349131.4673605,1687247,948.0
1767349133.452218,1688011,764.0
1767349137.6688964,1689625,850.0
1767349142.6227384,1691381,904.0
1767349148.8380156,1693860,870.0
1767349151.0474327,1694702,842.0
1767349159.2790167,1697874,764.0
1767349169.7573097,1701860,764.0
1767349174.2342408,1703568,884.0
1767349189.584471,1709385,886.0
1767349194.502021,1711147,902.0
1767349196.4215467,1711911,764.0
1767349202.5649524,1714265,826.0
1767349207.0397995,1715853,824.0
1767349215.3896809,1718983,764.0
1767349222.0891962,1721433,860.0
1767349226.3760984,1722989,764.0
1767349230.7291577,1724577,824.0
1767349232.8455596,1725341,764.0
1767349251.677188,1732455,844.0
1767349254.281853,1733297,842.0
1767349256.5767453,1734234,937.0
1767349265.189826,1737498,822.0
1767349267.6774986,1738352,854.0
1767349271.5240903,1739908,792.0
1767349278.354414,1742394,764.0
1767349280.3291788,1743158,764.0
1767349282.2258582,1743922,764.0
1767349286.2271788,1745478,792.0
1767349288.700486,1746302,824.0
1767349293.3001444,1748072,854.0
1767349303.9221807,1752165,792.0
1767349306.31321,1753087,922.0
1767349318.8398395,1757839,764.0
1767349321.1184428,1758743,904.0
1767349323.599786,1759715,972.0
1767349331.875663,1762948,792.0
1767349336.0757225,1764536,764.0
1767349340.3552208,1766181,764.0
1767349348.971544,1769371,824.0
1767349370.6075838,1777514,824.0
1767349374.7025452,1779098,792.0
1767349378.7354841,1780626,764.0
1767349380.789121,1781409,783.0
1767349388.8513176,1784553,792.0
1767349392.7831502,1786109,792.0
1767349395.0953093,1786997,888.0
1767349397.0740688,1787761,764.0
1767349411.5559587,1793374,820.0
1767349419.5866377,1796580,764.0
1767349425.6079338,1798934,764.0
1767349457.2958794,1808005,764.0
1767349466.0717518,1811357,944.0
1767349470.053914,1812885,764.0
1767349476.4627259,1815293,764.0
1767349480.5104368,1816883,764.0
1767349482.5693371,1817665,782.0
1767349486.768101,1819271,764.0
1767349488.962689,1820095,824.0
1767349490.922585,1820859,764.0
1767349492.8685157,1821651,792.0
